invoice_id,due_date,invoice_amount,days_late,payment_date,payment_amount
INV_3628,2024-10-01,41830.36,5,2024-10-06,41830.36
INV_3629,2024-08-10,42205.46,5,2024-08-15,42205.46
INV_3630,2023-03-02,15508.81,0,2023-03-02,15508.81
INV_3631,2022-06-30,21757.67,60,2022-08-29,21757.67
INV_3632,2023-04-28,23799.94,0,2023-04-28,23799.94
INV_3633,2023-12-10,8289.89,15,2023-12-25,8289.89
INV_3634,2023-07-21,2037.87,5,2023-07-26,2037.87
INV_3635,2022-04-18,47371.69,5,2022-04-23,47371.69
INV_3636,2022-06-12,12415.27,0,2022-06-12,12415.27
INV_3637,2024-11-11,12377.47,60,2025-01-10,12377.47
INV_3638,2023-07-06,4627.26,5,2023-07-11,4627.26
INV_3639,2023-03-04,46461.13,30,2023-04-03,46461.13
INV_3640,2024-09-21,29196.99,-5,2024-09-16,29196.99
INV_3641,2023-05-11,33518.32,5,2023-05-16,33518.32
INV_3642,2024-03-14,45623.06,15,2024-03-29,45623.06
INV_3643,2022-09-08,17608.2,15,2022-09-23,17608.2
INV_3644,2024-12-17,31264.61,30,2025-01-16,31264.61
INV_3645,2023-02-23,2420.57,-5,2023-02-18,2420.57
INV_3646,2022-01-22,9745.24,-5,2022-01-17,9745.24
INV_3647,2024-10-22,41646.67,5,2024-10-27,41646.67
INV_3648,2024-03-21,38455.03,-5,2024-03-16,38455.03
INV_3649,2022-04-26,17856.81,60,2022-06-25,17856.81
INV_3650,2022-03-07,19152.13,0,2022-03-07,19152.13
INV_3651,2023-08-27,26910.94,5,2023-09-01,26910.94
INV_3652,2022-12-08,511.93,0,2022-12-08,511.93
INV_3653,2024-11-11,12441.59,5,2024-11-16,12441.59
INV_3654,2024-01-13,10807.47,0,2024-01-13,10807.47
INV_3655,2023-09-01,12898.91,-5,2023-08-27,12898.91
INV_3656,2024-10-02,40392.34,0,2024-10-02,40392.34
INV_3657,2022-06-18,14343.86,0,2022-06-18,14343.86
INV_3658,2023-10-14,9980.31,60,2023-12-13,9980.31
INV_3659,2023-10-05,25461.04,0,2023-10-05,25461.04
INV_3660,2022-11-13,43349.43,5,2022-11-18,43349.43
INV_3661,2022-09-21,12446.81,60,2022-11-20,12446.81
INV_3662,2022-09-27,4387.54,15,2022-10-12,4387.54
INV_3663,2022-07-28,18142.03,60,2022-09-26,18142.03
INV_3664,2023-02-07,37508.77,60,2023-04-08,37508.77
INV_3665,2022-10-23,27759.18,5,2022-10-28,27759.18
INV_3666,2024-09-28,40931.27,15,2024-10-13,40931.27
INV_3667,2024-02-11,47999.81,0,2024-02-11,47999.81
INV_3668,2024-05-13,39736.79,5,2024-05-18,39736.79
INV_3669,2023-03-12,30388.25,15,2023-03-27,30388.25
INV_3670,2024-05-16,24920.41,5,2024-05-21,24920.41
INV_3671,2024-12-06,2483.42,15,2024-12-21,2483.42
INV_3672,2025-02-08,49223.94,15,2025-02-23,49223.94
INV_3673,2023-12-07,19482.32,0,2023-12-07,19482.32
INV_3674,2024-10-18,8035.3,30,2024-11-17,8035.3
INV_3675,2022-12-02,33502.09,5,2022-12-07,33502.09
INV_3676,2022-11-09,14572.27,0,2022-11-09,14572.27
INV_3677,2023-05-25,29496.02,30,2023-06-24,29496.02
INV_3678,2024-03-03,29545.01,5,2024-03-08,29545.01
INV_3679,2022-05-07,22563.63,15,2022-05-22,22563.63
INV_3680,2022-04-10,41887.87,5,2022-04-15,41887.87
INV_3681,2022-06-22,13615.87,0,2022-06-22,13615.87
INV_3682,2024-01-04,22707.31,15,2024-01-19,22707.31
INV_3683,2024-11-07,27115.76,5,2024-11-12,27115.76
INV_3684,2023-12-27,33349.42,0,2023-12-27,33349.42
INV_3685,2023-08-19,39306.61,0,2023-08-19,39306.61
INV_3686,2024-09-15,20042.96,30,2024-10-15,20042.96
INV_3687,2023-02-03,32479.32,-5,2023-01-29,32479.32
INV_3688,2024-12-20,7955.24,30,2025-01-19,7955.24
INV_3689,2024-03-01,46666.08,0,2024-03-01,46666.08
INV_3690,2022-04-07,19461.41,5,2022-04-12,19461.41
INV_3691,2024-04-02,36611.31,30,2024-05-02,36611.31
INV_3692,2022-06-04,1506.88,0,2022-06-04,1506.88
INV_3693,2024-05-07,10656.76,5,2024-05-12,10656.76
INV_3694,2023-06-17,24610.59,15,2023-07-02,24610.59
INV_3695,2024-11-13,43973.5,15,2024-11-28,43973.5
INV_3696,2024-08-10,26599.13,5,2024-08-15,26599.13
INV_3697,2024-04-02,46528.59,5,2024-04-07,46528.59
INV_3698,2024-06-12,24447.95,15,2024-06-27,24447.95
INV_3699,2024-07-08,24777.23,15,2024-07-23,24777.23
INV_3700,2023-12-03,6427.47,15,2023-12-18,6427.47
INV_3701,2023-10-30,40231.48,0,2023-10-30,40231.48
INV_3702,2024-05-13,12724.79,60,2024-07-12,12724.79
INV_3703,2023-01-16,45030.82,5,2023-01-21,45030.82
INV_3704,2022-04-12,45585.8,-5,2022-04-07,45585.8
INV_3705,2022-03-18,47193.85,0,2022-03-18,47193.85
INV_3706,2024-04-17,26251.41,0,2024-04-17,26251.41
INV_3707,2024-04-13,34016.14,0,2024-04-13,34016.14
INV_3708,2022-11-12,39036.54,0,2022-11-12,39036.54
INV_3709,2023-10-28,6985.22,0,2023-10-28,6985.22
INV_3710,2022-08-02,30247.38,15,2022-08-17,30247.38
INV_3711,2024-01-21,2197.75,0,2024-01-21,2197.75
INV_3712,2024-05-28,25129.52,0,2024-05-28,25129.52
INV_3713,2023-10-18,8164.71,0,2023-10-18,8164.71
INV_3714,2024-01-25,9554.68,0,2024-01-25,9554.68
INV_3715,2024-11-27,18569.85,0,2024-11-27,18569.85
INV_3716,2022-09-22,21905.64,5,2022-09-27,21905.64
INV_3717,2024-01-19,31347.04,60,2024-03-19,31347.04
INV_3718,2024-08-02,4184.21,30,2024-09-01,4184.21
INV_3719,2022-12-27,25432.74,30,2023-01-26,25432.74
INV_3720,2022-12-16,9539.94,0,2022-12-16,9539.94
INV_3721,2024-07-31,28911.77,0,2024-07-31,28911.77
INV_3722,2023-11-01,32051.53,0,2023-11-01,32051.53
INV_3723,2022-07-31,28057.11,15,2022-08-15,28057.11
INV_3724,2022-06-26,37045.63,0,2022-06-26,37045.63
INV_3725,2023-01-14,17112.66,5,2023-01-19,17112.66
INV_3726,2022-06-15,38372.78,0,2022-06-15,38372.78
INV_3727,2023-01-29,21921.97,0,2023-01-29,21921.97
INV_3728,2023-03-14,24467.13,60,2023-05-13,24467.13
INV_3729,2023-12-31,32581.06,15,2024-01-15,32581.06
INV_3730,2023-12-19,1408.74,15,2024-01-03,1408.74
INV_3731,2023-09-10,32872.71,5,2023-09-15,32872.71
INV_3732,2022-10-03,31119.96,30,2022-11-02,31119.96
INV_3733,2023-02-06,15837.43,5,2023-02-11,15837.43
INV_3734,2023-10-13,4746.82,30,2023-11-12,4746.82
INV_3735,2024-07-24,5001.3,0,2024-07-24,5001.3
INV_3736,2024-03-01,46199.58,5,2024-03-06,46199.58
INV_3737,2023-06-14,34619.33,15,2023-06-29,34619.33
INV_3738,2024-01-17,6791.58,0,2024-01-17,6791.58
INV_3739,2023-07-15,18157.8,30,2023-08-14,18157.8
INV_3740,2022-01-31,29827.91,60,2022-04-01,29827.91
INV_3741,2022-09-12,41860.8,5,2022-09-17,41860.8
INV_3742,2022-06-16,2661.22,0,2022-06-16,2661.22
INV_3743,2024-02-03,12213.34,5,2024-02-08,12213.34
INV_3744,2023-11-07,44542.58,30,2023-12-07,44542.58
INV_3745,2024-01-16,953.69,5,2024-01-21,953.69
INV_3746,2023-03-30,10469.26,-5,2023-03-25,10469.26
INV_3747,2023-02-13,47971.7,5,2023-02-18,47971.7
INV_3748,2023-06-04,30863.39,-5,2023-05-30,30863.39
INV_3749,2024-05-24,13452.73,15,2024-06-08,13452.73
INV_3750,2024-04-11,3816.06,0,2024-04-11,3816.06
INV_3751,2022-04-15,1895.47,5,2022-04-20,1895.47
INV_3752,2023-08-13,12614.88,15,2023-08-28,12614.88
INV_3753,2022-07-23,44133.55,-5,2022-07-18,44133.55
INV_3754,2024-10-23,21087.73,0,2024-10-23,21087.73
INV_3755,2024-12-15,36156.5,0,2024-12-15,36156.5
INV_3756,2024-03-05,45955.11,0,2024-03-05,45955.11
INV_3757,2022-02-20,20698.0,0,2022-02-20,20698.0
INV_3758,2022-08-01,9968.23,60,2022-09-30,9968.23
INV_3759,2023-11-18,26097.34,15,2023-12-03,26097.34
INV_3760,2023-07-25,45450.14,30,2023-08-24,45450.14
INV_3761,2023-03-28,40316.53,30,2023-04-27,40316.53
INV_3762,2023-10-01,3758.58,0,2023-10-01,3758.58
INV_3763,2023-12-05,34782.35,0,2023-12-05,34782.35
INV_3764,2024-06-10,28808.93,0,2024-06-10,28808.93
INV_3765,2024-04-18,45419.43,15,2024-05-03,45419.43
INV_3766,2024-10-17,6562.83,15,2024-11-01,6562.83
INV_3767,2024-08-09,26934.79,0,2024-08-09,26934.79
INV_3768,2024-11-21,44033.4,0,2024-11-21,44033.4
INV_3769,2022-08-28,20796.18,5,2022-09-02,20796.18
INV_3770,2023-03-25,24358.75,5,2023-03-30,24358.75
INV_3771,2023-04-15,3987.8,30,2023-05-15,3987.8
INV_3772,2024-10-25,14268.11,0,2024-10-25,14268.11
INV_3773,2023-01-23,16563.08,30,2023-02-22,16563.08
INV_3774,2022-04-08,47283.56,5,2022-04-13,47283.56
INV_3775,2024-09-28,14492.03,15,2024-10-13,14492.03
INV_3776,2022-09-10,23313.0,30,2022-10-10,23313.0
INV_3777,2024-04-29,33729.57,30,2024-05-29,33729.57
INV_3778,2024-07-06,8528.08,0,2024-07-06,8528.08
INV_3779,2022-08-05,24578.9,0,2022-08-05,24578.9
INV_3780,2022-02-11,37057.68,5,2022-02-16,37057.68
INV_3781,2023-04-16,43409.33,5,2023-04-21,43409.33
INV_3782,2024-08-07,31499.83,5,2024-08-12,31499.83
INV_3783,2023-12-28,33618.15,30,2024-01-27,33618.15
INV_3784,2023-08-20,6751.03,0,2023-08-20,6751.03
INV_3785,2024-10-14,47315.94,5,2024-10-19,47315.94
INV_3786,2022-07-01,7062.42,0,2022-07-01,7062.42
INV_3787,2023-09-22,38846.31,30,2023-10-22,38846.31
INV_3788,2025-01-14,13608.41,60,2025-03-15,13608.41
INV_3789,2023-08-16,46712.86,5,2023-08-21,46712.86
INV_3790,2023-12-27,36138.0,0,2023-12-27,36138.0
INV_3791,2023-10-03,37813.78,15,2023-10-18,37813.78
INV_3792,2024-06-11,11343.43,15,2024-06-26,11343.43
INV_3793,2023-07-31,22430.48,0,2023-07-31,22430.48
INV_3794,2024-06-06,31081.75,30,2024-07-06,31081.75
INV_3795,2023-05-15,38613.69,60,2023-07-14,38613.69
INV_3796,2024-03-01,5645.99,5,2024-03-06,5645.99
INV_3797,2023-04-03,48137.08,5,2023-04-08,48137.08
INV_3798,2024-07-17,44565.92,0,2024-07-17,44565.92
INV_3799,2024-09-05,13882.26,5,2024-09-10,13882.26
INV_3800,2022-06-25,41226.63,5,2022-06-30,41226.63
INV_3801,2024-02-22,26157.03,0,2024-02-22,26157.03
INV_3802,2022-12-07,23359.42,0,2022-12-07,23359.42
INV_3803,2023-04-01,16064.49,0,2023-04-01,16064.49
INV_3804,2022-05-13,29257.95,0,2022-05-13,29257.95
INV_3805,2024-02-03,36629.51,5,2024-02-08,36629.51
INV_3806,2023-10-15,20841.18,5,2023-10-20,20841.18
INV_3807,2024-03-14,31646.35,5,2024-03-19,31646.35
INV_3808,2022-03-20,35115.99,0,2022-03-20,35115.99
INV_3809,2022-04-26,35700.53,5,2022-05-01,35700.53
INV_3810,2023-03-20,3072.32,15,2023-04-04,3072.32
INV_3811,2022-09-25,43057.52,5,2022-09-30,43057.52
INV_3812,2024-10-03,23183.54,60,2024-12-02,23183.54
INV_3813,2023-01-15,13489.6,5,2023-01-20,13489.6
INV_3814,2024-10-20,12467.34,5,2024-10-25,12467.34
INV_3815,2023-06-16,24409.2,0,2023-06-16,24409.2
INV_3816,2024-08-06,44398.16,15,2024-08-21,44398.16
INV_3817,2022-04-17,19228.21,30,2022-05-17,19228.21
INV_3818,2024-10-01,37611.42,30,2024-10-31,37611.42
INV_3819,2023-02-14,5292.53,60,2023-04-15,5292.53
INV_3820,2024-04-25,24064.81,0,2024-04-25,24064.81
INV_3821,2024-07-11,49588.46,5,2024-07-16,49588.46
INV_3822,2022-04-27,38636.67,5,2022-05-02,38636.67
INV_3823,2024-03-01,10921.16,5,2024-03-06,10921.16
INV_3824,2024-09-04,25321.35,0,2024-09-04,25321.35
INV_3825,2022-07-05,12064.43,30,2022-08-04,12064.43
INV_3826,2024-06-19,20773.27,30,2024-07-19,20773.27
INV_3827,2022-04-20,39114.16,5,2022-04-25,39114.16
INV_3828,2023-04-30,38675.63,0,2023-04-30,38675.63
INV_3829,2023-02-05,11790.97,0,2023-02-05,11790.97
INV_3830,2022-10-03,46150.05,15,2022-10-18,46150.05
INV_3831,2022-09-14,29832.13,0,2022-09-14,29832.13
INV_3832,2022-11-22,19306.25,30,2022-12-22,19306.25
INV_3833,2023-01-17,25345.81,15,2023-02-01,25345.81
INV_3834,2023-09-01,30451.03,5,2023-09-06,30451.03
INV_3835,2022-03-08,28214.58,5,2022-03-13,28214.58
INV_3836,2023-05-19,24577.05,-5,2023-05-14,24577.05
INV_3837,2022-05-19,25494.17,30,2022-06-18,25494.17
INV_3838,2022-09-20,9232.39,5,2022-09-25,9232.39
INV_3839,2022-10-20,40730.28,60,2022-12-19,40730.28
INV_3840,2024-04-05,27317.14,5,2024-04-10,27317.14
INV_3841,2024-12-23,6988.45,15,2025-01-07,6988.45
INV_3842,2023-11-19,38424.78,0,2023-11-19,38424.78
INV_3843,2024-08-07,46655.98,5,2024-08-12,46655.98
INV_3844,2024-07-29,47391.69,15,2024-08-13,47391.69
INV_3845,2022-03-18,18766.38,15,2022-04-02,18766.38
INV_3846,2023-11-24,7208.09,15,2023-12-09,7208.09
INV_3847,2022-04-11,26160.78,0,2022-04-11,26160.78
INV_3848,2022-08-28,6074.16,60,2022-10-27,6074.16
INV_3849,2024-05-18,46732.38,60,2024-07-17,46732.38
INV_3850,2024-01-18,9587.19,0,2024-01-18,9587.19
INV_3851,2022-02-19,13011.91,30,2022-03-21,13011.91
INV_3852,2024-12-24,20628.51,0,2024-12-24,20628.51
INV_3853,2022-09-21,19466.64,15,2022-10-06,19466.64
INV_3854,2023-11-24,39835.81,0,2023-11-24,39835.81
INV_3855,2023-08-29,23087.68,60,2023-10-28,23087.68
INV_3856,2022-09-09,8953.03,0,2022-09-09,8953.03
INV_3857,2024-05-15,13726.89,5,2024-05-20,13726.89
INV_3858,2022-04-23,25701.11,5,2022-04-28,25701.11
INV_3859,2023-11-08,7798.97,0,2023-11-08,7798.97
INV_3860,2024-12-11,30776.96,5,2024-12-16,30776.96
INV_3861,2022-09-30,28504.49,0,2022-09-30,28504.49
INV_3862,2024-06-24,35877.76,15,2024-07-09,35877.76
INV_3863,2022-05-23,46916.38,60,2022-07-22,46916.38
INV_3864,2023-01-15,45656.6,15,2023-01-30,45656.6
INV_3865,2023-12-09,47330.74,30,2024-01-08,47330.74
INV_3866,2022-12-13,12613.42,0,2022-12-13,12613.42
INV_3867,2023-02-07,7012.48,0,2023-02-07,7012.48
INV_3868,2024-12-28,15462.7,5,2025-01-02,15462.7
INV_3869,2023-07-15,44806.72,-5,2023-07-10,44806.72
INV_3870,2023-07-24,48616.65,30,2023-08-23,48616.65
INV_3871,2022-04-13,43036.59,0,2022-04-13,43036.59
INV_3872,2023-05-12,5945.88,30,2023-06-11,5945.88
INV_3873,2023-12-27,47397.69,0,2023-12-27,47397.69
INV_3874,2023-12-04,21456.22,15,2023-12-19,21456.22
INV_3875,2024-12-08,960.86,0,2024-12-08,960.86
INV_3876,2023-10-09,22398.49,-5,2023-10-04,22398.49
INV_3877,2024-05-30,2780.42,15,2024-06-14,2780.42
INV_3878,2023-03-16,27421.96,0,2023-03-16,27421.96
INV_3879,2022-11-09,17258.42,15,2022-11-24,17258.42
INV_3880,2023-06-14,23935.03,5,2023-06-19,23935.03
INV_3881,2023-01-05,30851.93,0,2023-01-05,30851.93
INV_3882,2024-09-09,43505.65,30,2024-10-09,43505.65
INV_3883,2024-07-14,33264.13,5,2024-07-19,33264.13
INV_3884,2023-08-21,21985.42,15,2023-09-05,21985.42
INV_3885,2023-02-19,41061.68,5,2023-02-24,41061.68
INV_3886,2024-10-21,45326.32,5,2024-10-26,45326.32
INV_3887,2022-05-05,6428.12,0,2022-05-05,6428.12
INV_3888,2023-08-17,26830.68,0,2023-08-17,26830.68
INV_3889,2025-01-23,14583.34,5,2025-01-28,14583.34
INV_3890,2023-12-19,2829.53,5,2023-12-24,2829.53
INV_3891,2025-02-27,33593.06,0,2025-02-27,33593.06
INV_3892,2024-09-03,43207.15,15,2024-09-18,43207.15
INV_3893,2024-12-30,8563.68,15,2025-01-14,8563.68
INV_3894,2023-02-23,40714.48,-5,2023-02-18,40714.48
INV_3895,2023-01-11,42743.09,0,2023-01-11,42743.09
INV_3896,2023-09-10,45759.85,5,2023-09-15,45759.85
INV_3897,2023-05-29,13631.61,0,2023-05-29,13631.61
INV_3898,2023-07-28,45245.68,0,2023-07-28,45245.68
INV_3899,2023-01-22,16372.81,0,2023-01-22,16372.81
INV_3900,2024-11-21,27840.73,60,2025-01-20,27840.73
INV_3901,2023-12-20,3000.12,15,2024-01-04,3000.12
INV_3902,2022-07-02,2672.11,0,2022-07-02,2672.11
INV_3903,2022-07-19,36158.47,-5,2022-07-14,36158.47
INV_3904,2022-03-22,22501.76,15,2022-04-06,22501.76
INV_3905,2023-03-24,13186.47,5,2023-03-29,13186.47
INV_3906,2022-06-01,9925.47,15,2022-06-16,9925.47
INV_3907,2023-06-09,33662.7,30,2023-07-09,33662.7
INV_3908,2025-01-03,519.88,5,2025-01-08,519.88
INV_3909,2023-07-03,40391.61,0,2023-07-03,40391.61
INV_3910,2024-05-28,4422.86,15,2024-06-12,4422.86
INV_3911,2023-05-23,9978.74,60,2023-07-22,9978.74
INV_3912,2024-01-09,19618.7,5,2024-01-14,19618.7
INV_3913,2024-01-28,24500.51,15,2024-02-12,24500.51
INV_3914,2024-01-20,18072.26,0,2024-01-20,18072.26
INV_3915,2022-10-01,16375.25,0,2022-10-01,16375.25
INV_3916,2024-10-19,48213.84,15,2024-11-03,48213.84
INV_3917,2023-04-06,32258.19,30,2023-05-06,32258.19
INV_3918,2024-03-20,1659.93,5,2024-03-25,1659.93
INV_3919,2023-04-26,21793.71,15,2023-05-11,21793.71
INV_3920,2024-02-16,43812.93,0,2024-02-16,43812.93
INV_3921,2023-05-10,15422.08,0,2023-05-10,15422.08
INV_3922,2024-05-17,5180.54,5,2024-05-22,5180.54
INV_3923,2024-02-16,38040.05,0,2024-02-16,38040.05
INV_3924,2024-09-11,30497.68,5,2024-09-16,30497.68
INV_3925,2023-11-15,28730.47,0,2023-11-15,28730.47
INV_3926,2024-04-11,3152.04,15,2024-04-26,3152.04
INV_3927,2024-05-05,7454.7,15,2024-05-20,7454.7
INV_3928,2022-09-17,31316.2,5,2022-09-22,31316.2
INV_3929,2023-10-26,10787.28,0,2023-10-26,10787.28
INV_3930,2022-03-02,25451.47,5,2022-03-07,25451.47
INV_3931,2022-09-14,27471.64,60,2022-11-13,27471.64
INV_3932,2023-05-23,14533.61,5,2023-05-28,14533.61
INV_3933,2024-02-11,47447.05,-5,2024-02-06,47447.05
INV_3934,2024-02-09,42201.97,-5,2024-02-04,42201.97
INV_3935,2022-11-23,36257.49,0,2022-11-23,36257.49
INV_3936,2023-01-10,4360.7,0,2023-01-10,4360.7
INV_3937,2024-01-21,5753.44,15,2024-02-05,5753.44
INV_3938,2024-05-06,24892.68,15,2024-05-21,24892.68
INV_3939,2024-10-28,8455.31,0,2024-10-28,8455.31
INV_3940,2022-04-19,48924.14,0,2022-04-19,48924.14
INV_3941,2022-06-05,8346.75,0,2022-06-05,8346.75
INV_3942,2023-12-25,24629.66,30,2024-01-24,24629.66
INV_3943,2023-09-24,18523.99,5,2023-09-29,18523.99
INV_3944,2024-04-15,32149.63,15,2024-04-30,32149.63
INV_3945,2024-10-24,6887.3,5,2024-10-29,6887.3
INV_3946,2022-03-21,21800.66,5,2022-03-26,21800.66
INV_3947,2024-08-31,14097.9,0,2024-08-31,14097.9
INV_3948,2022-03-25,44443.7,0,2022-03-25,44443.7
INV_3949,2022-05-30,2508.99,5,2022-06-04,2508.99
INV_3950,2023-10-04,45729.51,5,2023-10-09,45729.51
INV_3951,2022-02-08,41733.21,0,2022-02-08,41733.21
INV_3952,2023-05-14,15229.75,0,2023-05-14,15229.75
INV_3953,2024-11-08,39569.89,0,2024-11-08,39569.89
INV_3954,2022-11-22,2045.07,5,2022-11-27,2045.07
INV_3955,2024-03-12,48359.84,5,2024-03-17,48359.84
INV_3956,2023-12-15,26566.45,30,2024-01-14,26566.45
INV_3957,2022-04-29,15512.41,-5,2022-04-24,15512.41
INV_3958,2024-07-01,18447.87,0,2024-07-01,18447.87
INV_3959,2022-11-05,3787.06,0,2022-11-05,3787.06
INV_3960,2024-10-10,49472.8,5,2024-10-15,49472.8
INV_3961,2023-07-20,2444.95,5,2023-07-25,2444.95
INV_3962,2024-02-13,32917.9,15,2024-02-28,32917.9
INV_3963,2023-12-28,22415.43,0,2023-12-28,22415.43
INV_3964,2023-05-22,47471.35,5,2023-05-27,47471.35
INV_3965,2022-02-25,12676.99,30,2022-03-27,12676.99
INV_3966,2024-12-12,26838.3,30,2025-01-11,26838.3
INV_3967,2024-05-25,24376.63,60,2024-07-24,24376.63
INV_3968,2024-03-06,35291.89,15,2024-03-21,35291.89
INV_3969,2024-12-19,3866.51,30,2025-01-18,3866.51
INV_3970,2022-12-19,10092.56,0,2022-12-19,10092.56
INV_3971,2025-01-05,11120.96,0,2025-01-05,11120.96
INV_3972,2024-10-20,37038.46,-5,2024-10-15,37038.46
INV_3973,2023-11-09,9862.37,15,2023-11-24,9862.37
INV_3974,2023-12-17,28887.84,30,2024-01-16,28887.84
INV_3975,2022-08-17,11154.57,0,2022-08-17,11154.57
INV_3976,2024-10-07,43150.44,5,2024-10-12,43150.44
INV_3977,2024-06-27,47138.18,15,2024-07-12,47138.18
INV_3978,2023-04-03,26165.4,30,2023-05-03,26165.4
INV_3979,2024-01-24,17939.29,5,2024-01-29,17939.29
INV_3980,2022-09-07,12085.86,60,2022-11-06,12085.86
INV_3981,2024-06-16,2964.16,0,2024-06-16,2964.16
INV_3982,2023-11-10,13790.75,0,2023-11-10,13790.75
INV_3983,2024-02-07,32884.67,5,2024-02-12,32884.67
INV_3984,2025-01-12,26914.04,0,2025-01-12,26914.04
INV_3985,2022-03-30,47230.04,-5,2022-03-25,47230.04
INV_3986,2023-07-14,20115.72,15,2023-07-29,20115.72
INV_3987,2022-05-29,34846.24,15,2022-06-13,34846.24
INV_3988,2023-01-21,24721.48,15,2023-02-05,24721.48
INV_3989,2022-03-26,25872.52,0,2022-03-26,25872.52
INV_3990,2022-07-28,13754.83,5,2022-08-02,13754.83
INV_3991,2024-09-21,23020.06,0,2024-09-21,23020.06
INV_3992,2024-03-16,23803.86,-5,2024-03-11,23803.86
INV_3993,2023-02-08,35478.8,5,2023-02-13,35478.8
INV_3994,2023-01-09,47061.68,0,2023-01-09,47061.68
INV_3995,2024-07-04,16801.4,0,2024-07-04,16801.4
INV_3996,2024-03-30,2588.92,15,2024-04-14,2588.92
INV_3997,2023-06-07,25066.61,-5,2023-06-02,25066.61
INV_3998,2022-10-16,27450.84,60,2022-12-15,27450.84
INV_3999,2024-08-11,8837.81,5,2024-08-16,8837.81
INV_4000,2022-10-25,38143.0,60,2022-12-24,38143.0
INV_4001,2023-04-12,49253.99,0,2023-04-12,49253.99
INV_4002,2023-02-19,47315.85,5,2023-02-24,47315.85
INV_4003,2022-12-22,10256.75,0,2022-12-22,10256.75
INV_4004,2024-06-27,43830.48,15,2024-07-12,43830.48
INV_4005,2022-04-03,35372.44,0,2022-04-03,35372.44
INV_4006,2024-07-13,22965.4,0,2024-07-13,22965.4
INV_4007,2024-12-25,27260.24,30,2025-01-24,27260.24
INV_4008,2022-09-22,42555.21,0,2022-09-22,42555.21
INV_4009,2022-08-08,24266.68,-5,2022-08-03,24266.68
INV_4010,2024-05-10,18973.76,0,2024-05-10,18973.76
INV_4011,2024-03-01,24915.75,15,2024-03-16,24915.75
INV_4012,2024-09-05,29166.93,0,2024-09-05,29166.93
INV_4013,2023-10-12,9859.34,5,2023-10-17,9859.34
INV_4014,2024-01-11,45094.93,0,2024-01-11,45094.93
INV_4015,2024-09-27,33872.25,5,2024-10-02,33872.25
INV_4016,2022-05-21,31846.81,15,2022-06-05,31846.81
INV_4017,2023-04-14,5425.06,5,2023-04-19,5425.06
INV_4018,2023-01-12,30406.61,5,2023-01-17,30406.61
INV_4019,2022-08-06,6487.55,0,2022-08-06,6487.55
INV_4020,2024-06-26,4395.53,0,2024-06-26,4395.53
INV_4021,2023-01-16,26601.89,0,2023-01-16,26601.89
INV_4022,2024-08-23,20437.88,5,2024-08-28,20437.88
INV_4023,2022-09-24,29646.11,5,2022-09-29,29646.11
INV_4024,2022-04-07,4916.5,30,2022-05-07,4916.5
INV_4025,2022-08-05,21833.66,0,2022-08-05,21833.66
INV_4026,2022-04-25,9151.94,5,2022-04-30,9151.94
INV_4027,2023-03-24,49361.45,5,2023-03-29,49361.45
INV_4028,2023-05-15,28276.94,5,2023-05-20,28276.94
INV_4029,2022-11-27,34528.12,30,2022-12-27,34528.12
INV_4030,2022-09-07,16608.2,0,2022-09-07,16608.2
INV_4031,2024-08-09,5189.58,-5,2024-08-04,5189.58
INV_4032,2022-04-22,48805.61,15,2022-05-07,48805.61
INV_4033,2024-06-24,14669.82,0,2024-06-24,14669.82
INV_4034,2022-11-22,21478.51,-5,2022-11-17,21478.51
INV_4035,2022-04-21,32668.26,0,2022-04-21,32668.26
INV_4036,2023-03-01,1722.52,0,2023-03-01,1722.52
INV_4037,2023-02-08,40607.83,5,2023-02-13,40607.83
INV_4038,2023-12-02,27060.62,0,2023-12-02,27060.62
INV_4039,2024-06-25,14271.75,5,2024-06-30,14271.75
INV_4040,2023-06-05,3549.6,5,2023-06-10,3549.6
INV_4041,2024-12-02,8543.67,5,2024-12-07,8543.67
INV_4042,2022-07-18,44804.18,60,2022-09-16,44804.18
INV_4043,2023-11-09,34458.2,-5,2023-11-04,34458.2
INV_4044,2022-09-22,12870.14,60,2022-11-21,12870.14
INV_4045,2022-06-17,3747.24,5,2022-06-22,3747.24
INV_4046,2024-08-30,34685.46,15,2024-09-14,34685.46
INV_4047,2023-03-18,28834.18,5,2023-03-23,28834.18
INV_4048,2022-12-07,20523.72,5,2022-12-12,20523.72
INV_4049,2024-02-12,18498.77,30,2024-03-13,18498.77
INV_4050,2024-12-26,11232.31,30,2025-01-25,11232.31
INV_4051,2023-06-01,33645.76,0,2023-06-01,33645.76
INV_4052,2024-08-03,48548.07,0,2024-08-03,48548.07
INV_4053,2024-11-24,9197.9,5,2024-11-29,9197.9
INV_4054,2022-06-28,30057.27,30,2022-07-28,30057.27
INV_4055,2024-03-13,21497.16,0,2024-03-13,21497.16
INV_4056,2022-12-01,22611.09,15,2022-12-16,22611.09
INV_4057,2023-08-27,13080.29,15,2023-09-11,13080.29
INV_4058,2024-09-29,41344.18,15,2024-10-14,41344.18
INV_4059,2022-03-09,24520.15,5,2022-03-14,24520.15
INV_4060,2024-07-02,27398.59,5,2024-07-07,27398.59
INV_4061,2023-01-23,15585.67,60,2023-03-24,15585.67
INV_4062,2024-09-06,9499.52,5,2024-09-11,9499.52
