transaction_date,transaction_type,category,amount
2023-09-15,Inflow,Utilities,11367.04
2023-10-20,Inflow,Marketing,34835.35
2023-12-05,Inflow,Vendor Payments,37504.39
2024-06-01,Outflow,Payroll,34010.63
2023-06-08,Outflow,Payroll,16123.14
2022-08-05,Outflow,Rent,39600.37
2024-09-16,Inflow,Vendor Payments,29480.94
2023-01-10,Inflow,Payroll,14417.67
2022-02-05,Inflow,Sales,4019.61
2024-02-15,Outflow,Payroll,26781.74
2022-01-28,Inflow,Marketing,29224.13
2022-03-27,Inflow,Sales,5161.63
2022-07-07,Inflow,Vendor Payments,22124.53
2022-11-01,Inflow,Utilities,39487.39
2024-02-05,Inflow,Rent,13251.81
2022-03-21,Outflow,Sales,12285.23
2022-07-05,Outflow,Payroll,36161.1
2024-10-25,Inflow,Rent,4961.42
2023-07-12,Inflow,Utilities,37361.04
2023-05-24,Inflow,Utilities,31245.64
2024-08-28,Outflow,Rent,15816.36
2024-10-22,Outflow,Rent,3616.84
2022-08-05,Outflow,Rent,1061.23
2022-09-14,Inflow,Vendor Payments,15220.5
2022-11-20,Outflow,Vendor Payments,28302.54
2022-07-16,Outflow,Vendor Payments,19654.91
2023-05-19,Outflow,Payroll,29624.48
2023-11-25,Inflow,Vendor Payments,26921.66
2024-08-16,Outflow,Rent,23044.42
2022-01-18,Outflow,Sales,38709.71
2022-04-17,Inflow,Sales,29216.86
2022-05-05,Inflow,Utilities,36610.15
2023-04-28,Outflow,Sales,9913.77
2024-10-24,Outflow,Sales,28631.49
2023-09-19,Outflow,Sales,24032.77
2022-12-17,Inflow,Utilities,36994.56
2022-12-17,Outflow,Marketing,20564.98
2023-10-11,Inflow,Sales,11401.76
2024-06-19,Outflow,Sales,15578.11
2022-08-16,Inflow,Sales,8987.54
2022-01-16,Inflow,Utilities,9032.93
2023-03-01,Inflow,Payroll,18975.74
2023-04-09,Outflow,Marketing,35734.98
2023-12-25,Inflow,Sales,7917.21
2024-03-04,Outflow,Utilities,11728.44
2022-06-26,Inflow,Utilities,34163.63
2023-06-27,Inflow,Vendor Payments,13768.47
2023-05-24,Inflow,Payroll,38507.81
2023-07-18,Inflow,Utilities,10976.13
2022-08-21,Inflow,Utilities,17853.09
2024-11-27,Outflow,Marketing,4095.71
2023-05-06,Inflow,Vendor Payments,39689.38
2024-10-13,Inflow,Vendor Payments,35638.64
2023-03-20,Inflow,Payroll,32757.22
2022-01-20,Inflow,Utilities,6546.5
2022-04-21,Inflow,Vendor Payments,38783.51
2023-05-02,Outflow,Rent,37187.31
2022-03-30,Inflow,Payroll,17596.16
2023-03-10,Outflow,Payroll,27360.99
2022-03-13,Outflow,Rent,39700.6
2024-04-01,Inflow,Payroll,16566.89
2024-03-26,Outflow,Vendor Payments,4787.91
2023-02-08,Inflow,Vendor Payments,34750.83
2022-09-08,Inflow,Vendor Payments,19216.46
2024-05-18,Outflow,Rent,39482.69
2024-05-17,Outflow,Vendor Payments,22170.45
2024-06-14,Outflow,Rent,1470.26
2022-09-13,Outflow,Rent,19821.56
2024-05-22,Inflow,Rent,28807.07
2023-05-07,Outflow,Payroll,1333.39
2022-12-02,Outflow,Marketing,16713.91
2023-09-25,Outflow,Utilities,6475.74
2022-12-28,Outflow,Rent,25830.94
2024-11-19,Outflow,Vendor Payments,38306.63
2024-07-07,Inflow,Rent,25096.02
2024-06-12,Inflow,Utilities,27886.64
2023-09-29,Outflow,Sales,16043.55
2024-01-17,Outflow,Payroll,22656.69
2023-11-14,Outflow,Vendor Payments,21891.15
2024-09-29,Inflow,Payroll,30456.37
2024-10-03,Inflow,Payroll,34319.39
2023-11-24,Inflow,Sales,26616.57
2022-08-03,Outflow,Rent,39198.41
2022-04-28,Inflow,Vendor Payments,33183.05
2022-08-15,Outflow,Marketing,5248.48
2024-06-09,Outflow,Payroll,20446.77
2023-03-20,Inflow,Utilities,36158.47
2023-07-03,Inflow,Marketing,37774.21
2024-04-08,Inflow,Marketing,15394.18
2022-01-12,Inflow,Rent,29110.45
2023-05-04,Inflow,Marketing,16598.66
2023-08-02,Inflow,Vendor Payments,5209.29
2024-01-12,Inflow,Rent,35419.07
2022-06-17,Inflow,Utilities,37298.54
2024-08-18,Outflow,Marketing,20338.6
2022-07-19,Outflow,Rent,1026.81
2024-05-13,Inflow,Vendor Payments,32696.64
2024-01-24,Outflow,Payroll,19235.33
2024-11-02,Inflow,Sales,3278.63
2024-02-13,Inflow,Rent,7818.84
2022-04-07,Outflow,Utilities,6339.14
2022-03-12,Inflow,Sales,27545.27
2024-09-19,Inflow,Payroll,12186.56
2022-12-23,Inflow,Utilities,5369.31
2024-03-22,Outflow,Vendor Payments,36730.66
2023-06-28,Inflow,Utilities,38274.28
2022-09-11,Outflow,Payroll,5801.46
2024-09-14,Outflow,Sales,9440.36
2022-01-04,Inflow,Vendor Payments,23807.19
2022-05-25,Inflow,Utilities,6275.16
2022-06-14,Inflow,Marketing,6596.09
2022-12-10,Inflow,Marketing,13662.07
2023-06-04,Inflow,Rent,37982.06
2024-07-14,Inflow,Marketing,38508.96
2023-09-01,Inflow,Utilities,33718.99
2023-05-27,Inflow,Sales,27919.8
2023-02-13,Inflow,Marketing,28910.73
2023-03-12,Inflow,Rent,18942.04
2023-06-26,Outflow,Vendor Payments,21347.14
2023-09-05,Inflow,Marketing,25487.77
2024-06-18,Outflow,Rent,29332.08
2024-12-22,Outflow,Marketing,4144.79
2024-11-21,Inflow,Marketing,9228.01
2023-07-17,Inflow,Utilities,38528.84
2023-07-29,Inflow,Sales,13605.15
2024-10-18,Outflow,Rent,10958.43
2022-12-09,Outflow,Rent,17049.88
2023-09-05,Inflow,Payroll,11849.55
2022-05-09,Outflow,Payroll,3919.85
2024-11-08,Outflow,Rent,8556.06
2022-12-23,Inflow,Utilities,25714.34
2024-08-16,Outflow,Sales,9160.35
2022-03-22,Outflow,Marketing,26012.39
2023-10-28,Inflow,Vendor Payments,4273.21
2024-02-20,Outflow,Utilities,1962.49
2024-03-01,Inflow,Marketing,34504.24
2023-05-07,Outflow,Vendor Payments,30473.04
2022-08-13,Inflow,Sales,26741.3
2024-09-13,Outflow,Payroll,1526.7
2023-02-23,Outflow,Rent,9802.35
2024-02-19,Outflow,Sales,32548.88
2022-05-17,Outflow,Vendor Payments,6043.31
2022-08-14,Inflow,Utilities,32570.28
2022-11-19,Inflow,Rent,23494.07
2024-03-22,Inflow,Vendor Payments,29692.62
2023-03-21,Inflow,Marketing,25886.93
2022-01-07,Inflow,Marketing,16854.49
2022-05-08,Outflow,Utilities,11891.5
2022-09-24,Outflow,Marketing,27007.35
2023-11-16,Inflow,Rent,32334.44
2024-07-16,Outflow,Payroll,2075.89
2022-08-02,Outflow,Payroll,15382.38
2022-09-04,Outflow,Vendor Payments,14223.97
2023-02-25,Outflow,Payroll,22510.99
2024-11-30,Inflow,Payroll,4822.82
2023-12-18,Outflow,Vendor Payments,37356.75
2022-05-23,Inflow,Vendor Payments,22075.86
2022-05-21,Outflow,Vendor Payments,36972.99
2023-07-19,Outflow,Rent,32732.55
2022-04-17,Inflow,Vendor Payments,7908.06
2022-02-02,Outflow,Rent,5553.86
2022-04-29,Outflow,Rent,34491.63
2022-08-17,Outflow,Rent,21583.18
2023-11-19,Inflow,Vendor Payments,1083.79
2024-04-09,Outflow,Payroll,37388.8
2024-10-07,Outflow,Utilities,19079.23
2024-04-29,Outflow,Utilities,12247.17
2024-01-03,Outflow,Payroll,20808.94
2024-04-24,Outflow,Vendor Payments,32969.86
2022-09-29,Outflow,Payroll,4678.62
2023-09-27,Inflow,Vendor Payments,14549.64
2024-10-28,Outflow,Rent,12959.01
2023-02-07,Outflow,Marketing,33634.09
2024-07-16,Outflow,Sales,31205.15
2023-09-19,Inflow,Utilities,16184.13
2023-09-09,Inflow,Vendor Payments,26680.19
2024-09-07,Inflow,Rent,15959.49
2023-06-21,Outflow,Marketing,22981.16
2024-12-12,Inflow,Rent,39651.25
2022-09-04,Inflow,Sales,21562.31
2022-12-03,Outflow,Utilities,39546.42
2022-02-02,Inflow,Payroll,29963.8
2024-03-09,Outflow,Payroll,5092.67
2023-07-02,Inflow,Rent,31899.86
2024-06-09,Outflow,Sales,6703.04
2023-12-30,Inflow,Rent,21433.45
2022-02-13,Inflow,Payroll,24645.84
2022-10-31,Inflow,Rent,35721.55
2022-09-26,Outflow,Marketing,8653.84
2023-11-14,Inflow,Sales,35074.9
2023-02-04,Inflow,Payroll,37399.4
2023-08-26,Outflow,Utilities,3852.65
2024-07-10,Inflow,Utilities,35445.82
2024-08-28,Outflow,Rent,10589.45
2023-03-07,Outflow,Sales,3515.74
2023-02-25,Inflow,Rent,38355.4
2022-05-11,Outflow,Payroll,15870.48
2023-08-01,Outflow,Sales,25032.45
2023-06-24,Inflow,Payroll,22249.06
2022-05-05,Inflow,Marketing,8763.32
2024-07-22,Outflow,Marketing,26881.76
2023-08-15,Inflow,Utilities,2130.77
2023-10-06,Inflow,Vendor Payments,8362.87
2022-11-24,Outflow,Sales,37803.15
2024-03-22,Inflow,Marketing,38154.25
2022-02-15,Outflow,Vendor Payments,19461.41
2022-03-25,Inflow,Utilities,7012.15
2024-03-04,Inflow,Sales,17038.32
2022-12-18,Outflow,Payroll,35119.71
2024-11-02,Inflow,Rent,3089.88
2023-09-29,Outflow,Rent,5376.38
2022-08-22,Outflow,Payroll,35857.42
2024-12-10,Inflow,Marketing,16790.72
2024-02-20,Inflow,Rent,3613.31
2023-11-12,Inflow,Payroll,5826.6
2024-07-21,Outflow,Vendor Payments,35333.19
2024-05-10,Inflow,Vendor Payments,19757.1
2022-05-28,Inflow,Payroll,6770.87
2022-10-27,Outflow,Sales,35794.17
2023-07-03,Inflow,Marketing,33857.57
2024-09-04,Inflow,Marketing,1214.03
2023-01-18,Outflow,Payroll,23365.31
2024-03-10,Inflow,Rent,10000.17
2023-06-18,Inflow,Utilities,21465.49
2023-07-24,Inflow,Marketing,11386.95
2024-07-19,Outflow,Marketing,12840.29
2022-08-25,Inflow,Vendor Payments,24193.55
2024-08-23,Inflow,Vendor Payments,21692.71
2023-12-02,Inflow,Vendor Payments,15989.14
2024-01-24,Outflow,Utilities,4570.45
2023-07-29,Inflow,Marketing,38786.13
2024-08-14,Inflow,Marketing,7231.84
2024-10-13,Outflow,Utilities,25434.75
2024-02-10,Inflow,Marketing,3584.97
2022-08-11,Outflow,Rent,27626.02
2023-07-11,Outflow,Rent,4065.14
2024-06-29,Inflow,Rent,9411.48
2022-09-30,Outflow,Sales,25985.31
2023-03-06,Inflow,Marketing,11532.53
2023-06-07,Inflow,Utilities,21454.18
2024-08-17,Outflow,Marketing,5242.86
2024-06-28,Inflow,Utilities,8335.3
2023-03-27,Inflow,Payroll,29430.9
2024-10-08,Inflow,Payroll,1695.01
2022-02-11,Outflow,Sales,4738.47
2022-04-04,Outflow,Payroll,8833.75
2023-05-01,Inflow,Rent,1101.57
2023-06-01,Inflow,Sales,4086.53
2023-12-18,Outflow,Sales,11471.24
2023-05-14,Inflow,Sales,3988.82
2023-01-06,Inflow,Vendor Payments,34684.94
2024-09-07,Outflow,Payroll,2923.13
2023-11-30,Inflow,Marketing,34481.05
2023-04-30,Outflow,Vendor Payments,32967.55
2023-10-27,Outflow,Utilities,4300.24
2023-09-20,Inflow,Rent,1300.1
2024-01-02,Outflow,Vendor Payments,2284.68
2022-07-11,Outflow,Rent,23738.01
2024-04-15,Outflow,Marketing,26913.04
2024-12-06,Inflow,Marketing,24939.94
2022-05-07,Outflow,Payroll,21796.63
2023-12-28,Inflow,Utilities,7234.96
2024-10-27,Inflow,Vendor Payments,33685.87
2023-11-27,Inflow,Marketing,13303.93
2023-07-18,Outflow,Rent,39451.27
2023-01-01,Inflow,Marketing,15578.85
2024-12-05,Outflow,Payroll,10741.29
2023-01-28,Inflow,Rent,35801.76
2024-08-11,Outflow,Sales,22826.34
2022-01-23,Inflow,Utilities,28957.46
2023-03-21,Inflow,Payroll,16513.43
2024-02-16,Outflow,Payroll,35510.55
2023-12-09,Inflow,Sales,36733.69
2023-03-09,Inflow,Utilities,17639.73
2023-04-18,Outflow,Marketing,9856.74
2022-02-17,Inflow,Payroll,26012.55
2022-09-20,Outflow,Sales,38197.0
2024-11-20,Inflow,Utilities,25011.12
2022-12-24,Inflow,Sales,38182.63
2023-07-22,Outflow,Utilities,13949.18
2023-04-25,Inflow,Payroll,36628.64
2024-05-16,Outflow,Vendor Payments,4768.9
2024-10-25,Inflow,Payroll,14545.73
2023-12-09,Inflow,Utilities,19930.51
2023-03-02,Inflow,Vendor Payments,26228.48
2024-11-16,Inflow,Marketing,11977.33
2022-05-07,Inflow,Sales,36992.3
2022-05-15,Inflow,Rent,36168.8
2022-11-27,Inflow,Payroll,32033.66
2023-01-27,Inflow,Rent,4840.19
2022-01-08,Outflow,Marketing,3408.15
2023-09-05,Inflow,Payroll,20075.82
2023-08-21,Outflow,Rent,30684.15
2023-01-21,Inflow,Marketing,5192.46
2023-04-17,Outflow,Vendor Payments,25765.07
2022-06-28,Inflow,Marketing,21255.86
2023-03-26,Inflow,Payroll,29121.78
2024-03-25,Inflow,Utilities,17584.4
2022-12-24,Inflow,Utilities,27823.87
2023-01-11,Outflow,Utilities,6636.46
2023-12-03,Inflow,Payroll,8819.39
2024-04-17,Outflow,Payroll,36162.36
2023-06-22,Outflow,Marketing,13376.19
2024-02-21,Inflow,Payroll,39424.58
2022-03-23,Inflow,Marketing,2134.32
2022-07-04,Outflow,Utilities,19986.27
2022-10-15,Inflow,Sales,13201.99
2024-12-21,Outflow,Sales,39839.81
2024-06-01,Outflow,Sales,39604.38
2023-05-22,Outflow,Rent,9639.16
2022-01-30,Outflow,Sales,10910.1
2024-07-24,Outflow,Sales,30061.99
2022-01-31,Outflow,Marketing,35620.07
2022-03-27,Inflow,Marketing,26648.77
2022-01-28,Inflow,Utilities,34628.95
2022-05-02,Outflow,Payroll,2812.71
2023-07-27,Outflow,Payroll,25728.98
2023-02-07,Inflow,Payroll,28096.78
2023-11-14,Inflow,Utilities,7855.67
2022-09-29,Inflow,Marketing,31185.42
2024-04-16,Outflow,Marketing,37787.33
2022-04-23,Inflow,Sales,35949.27
2022-01-19,Outflow,Vendor Payments,10025.21
2023-08-28,Outflow,Marketing,13162.51
2023-04-10,Inflow,Utilities,20134.57
2023-11-22,Outflow,Vendor Payments,6586.94
2024-10-07,Outflow,Marketing,38171.94
2024-10-10,Outflow,Utilities,6715.39
2022-06-12,Inflow,Marketing,30528.49
2023-11-30,Inflow,Rent,13854.7
2022-10-22,Outflow,Vendor Payments,23076.72
2023-08-02,Inflow,Rent,2172.8
2023-12-02,Inflow,Sales,8438.97
2022-10-29,Outflow,Rent,17942.33
2022-05-04,Outflow,Rent,27184.49
2023-10-31,Inflow,Utilities,31169.21
2022-07-14,Inflow,Sales,1496.58
2024-04-21,Outflow,Vendor Payments,6353.86
2022-12-17,Outflow,Payroll,29272.73
2023-05-04,Inflow,Marketing,32578.3
2022-07-19,Inflow,Utilities,9691.89
2024-06-02,Outflow,Vendor Payments,9417.23
2023-05-23,Inflow,Sales,3794.77
2024-06-16,Inflow,Rent,6266.67
2023-03-22,Inflow,Payroll,618.23
2022-03-21,Inflow,Rent,23716.3
2024-01-15,Inflow,Marketing,36184.49
2023-11-29,Outflow,Sales,6238.17
2024-07-19,Inflow,Payroll,30132.31
2023-10-16,Outflow,Vendor Payments,23074.25
2024-06-20,Outflow,Vendor Payments,37614.9
2022-09-29,Outflow,Sales,31985.46
2022-05-04,Inflow,Sales,34153.34
2023-11-17,Outflow,Utilities,25673.94
2023-10-14,Outflow,Rent,32510.04
2022-10-24,Inflow,Payroll,14229.52
2024-02-26,Inflow,Marketing,8598.0
2023-09-13,Inflow,Sales,36527.04
2024-08-30,Inflow,Payroll,29453.13
2024-05-30,Inflow,Utilities,3900.91
2022-12-17,Inflow,Sales,34716.31
2022-09-12,Inflow,Sales,14151.49
2023-11-10,Inflow,Vendor Payments,12141.63
2022-01-29,Outflow,Payroll,25045.55
2023-04-12,Outflow,Vendor Payments,22873.37
2024-11-24,Outflow,Utilities,21668.79
2024-01-19,Inflow,Vendor Payments,10418.62
2023-08-25,Outflow,Utilities,38403.02
2024-01-10,Outflow,Payroll,38019.8
2024-07-19,Outflow,Utilities,465.24
2024-12-27,Inflow,Utilities,13711.76
2022-05-11,Inflow,Vendor Payments,2108.28
2022-04-21,Outflow,Rent,34054.88
2023-06-08,Inflow,Marketing,35494.77
2023-11-18,Inflow,Marketing,20876.44
2024-04-10,Inflow,Rent,33635.22
2023-10-28,Outflow,Sales,28223.4
2024-12-02,Inflow,Vendor Payments,20133.09
2024-05-24,Outflow,Marketing,14743.31
2022-10-12,Inflow,Payroll,10869.13
2024-04-02,Inflow,Utilities,10599.34
2023-07-18,Inflow,Utilities,22613.96
2022-01-19,Inflow,Sales,6922.31
2023-07-01,Outflow,Marketing,7239.24
2022-02-17,Outflow,Vendor Payments,712.62
2022-08-07,Inflow,Marketing,24649.12
2024-02-05,Inflow,Vendor Payments,39775.46
2022-01-31,Inflow,Sales,35602.01
2022-09-16,Outflow,Utilities,28315.89
2022-11-04,Inflow,Rent,31485.35
2024-12-30,Inflow,Utilities,16849.05
2022-11-03,Inflow,Vendor Payments,12133.76
2023-07-22,Inflow,Vendor Payments,14934.54
2022-01-21,Inflow,Sales,3532.46
2024-10-26,Outflow,Sales,25461.67
2022-08-19,Inflow,Payroll,7242.14
2022-03-23,Outflow,Utilities,30586.26
2024-08-15,Outflow,Utilities,7842.07
2022-08-05,Inflow,Sales,9356.52
2022-12-01,Inflow,Marketing,38305.03
2023-07-13,Outflow,Vendor Payments,4484.22
2024-05-13,Outflow,Rent,20104.05
2024-05-23,Inflow,Sales,2788.65
2024-01-23,Inflow,Vendor Payments,3888.52
2023-08-17,Outflow,Rent,25449.96
2023-12-05,Inflow,Payroll,25339.87
2024-07-13,Outflow,Marketing,7966.88
2023-07-07,Outflow,Payroll,34937.71
2024-02-22,Inflow,Sales,28176.82
2022-03-28,Outflow,Marketing,12234.24
2023-05-28,Outflow,Payroll,10160.95
2024-09-10,Inflow,Vendor Payments,30245.12
2024-10-05,Outflow,Sales,29424.87
2023-08-10,Inflow,Utilities,6208.63
2023-05-13,Outflow,Payroll,14162.76
2024-06-25,Outflow,Marketing,8902.09
2024-08-13,Outflow,Marketing,11977.52
2024-01-13,Inflow,Utilities,11716.29
2023-03-25,Inflow,Rent,39048.14
2023-08-11,Outflow,Marketing,30083.39
2022-09-17,Inflow,Marketing,31268.07
2023-04-08,Outflow,Sales,11313.7
2022-04-04,Outflow,Marketing,320.93
2024-10-17,Inflow,Rent,2608.83
2022-12-21,Inflow,Marketing,22254.09
2023-04-14,Outflow,Rent,11633.6
2022-04-05,Outflow,Vendor Payments,7960.3
2024-05-17,Inflow,Rent,2270.74
2022-04-01,Outflow,Sales,35072.51
2024-12-03,Outflow,Payroll,24125.06
2024-08-12,Inflow,Utilities,4562.72
2023-01-19,Inflow,Payroll,30726.24
2022-01-23,Inflow,Vendor Payments,30306.28
2022-01-23,Inflow,Sales,11789.32
2022-11-07,Outflow,Vendor Payments,7780.55
2023-07-29,Outflow,Vendor Payments,32615.08
2022-04-13,Inflow,Marketing,13383.72
2023-05-15,Outflow,Marketing,33942.89
2024-04-07,Inflow,Sales,2032.97
2022-07-08,Inflow,Payroll,20121.77
2023-04-05,Inflow,Rent,7429.93
2022-07-08,Outflow,Marketing,26980.18
2022-12-17,Inflow,Sales,39889.39
2023-08-04,Inflow,Sales,16676.69
2022-04-24,Outflow,Payroll,4282.33
2022-04-14,Outflow,Sales,12911.62
2023-09-12,Inflow,Utilities,35692.81
2024-11-10,Inflow,Sales,30700.71
2023-01-22,Outflow,Payroll,9518.8
2024-08-01,Outflow,Marketing,38157.87
2024-05-04,Outflow,Payroll,25000.86
2023-04-28,Inflow,Vendor Payments,6971.56
2023-04-18,Inflow,Marketing,23021.19
2024-05-08,Outflow,Vendor Payments,18215.69
2024-07-30,Outflow,Sales,32842.0
2023-01-28,Outflow,Vendor Payments,13963.15
2023-05-31,Outflow,Payroll,35036.64
2022-12-12,Outflow,Payroll,32535.22
2023-06-25,Inflow,Rent,27081.76
2022-02-16,Outflow,Utilities,10566.71
2022-12-09,Inflow,Sales,38822.08
2023-06-27,Inflow,Payroll,22082.07
2024-03-29,Outflow,Marketing,36328.3
2024-11-25,Outflow,Payroll,8864.48
2024-01-27,Inflow,Marketing,39340.12
2022-12-17,Inflow,Sales,32697.55
2022-07-07,Inflow,Utilities,37984.31
2022-11-30,Inflow,Rent,8730.92
2023-04-28,Outflow,Rent,17397.13
2023-10-29,Outflow,Vendor Payments,4176.07
2022-10-23,Inflow,Payroll,5737.69
2022-02-14,Inflow,Sales,11573.16
2023-05-10,Inflow,Vendor Payments,38079.54
2022-06-24,Inflow,Sales,26787.51
2024-09-30,Inflow,Sales,12790.9
2022-02-25,Outflow,Vendor Payments,38196.56
2022-12-07,Outflow,Sales,29667.34
2022-08-02,Outflow,Vendor Payments,36307.07
2024-01-28,Outflow,Utilities,37110.67
2023-07-04,Outflow,Payroll,30105.56
2023-05-12,Inflow,Vendor Payments,9952.4
2022-06-22,Inflow,Payroll,39864.58
2022-04-15,Outflow,Rent,13206.11
2023-04-24,Inflow,Vendor Payments,26966.72
2023-03-10,Outflow,Utilities,33839.02
2023-10-04,Inflow,Rent,7253.49
2023-11-24,Outflow,Vendor Payments,24478.95
2024-09-17,Inflow,Sales,15194.36
2024-07-10,Inflow,Rent,9998.28
2022-07-13,Outflow,Marketing,767.34
2024-04-22,Inflow,Marketing,34917.37
2024-03-11,Outflow,Marketing,5694.5
2022-02-28,Inflow,Rent,35161.25
2023-04-23,Outflow,Payroll,24147.42
2023-06-17,Inflow,Vendor Payments,24955.91
2023-08-15,Inflow,Sales,33197.48
2024-04-18,Outflow,Sales,20524.81
2023-07-03,Inflow,Rent,14484.2
2024-11-03,Inflow,Marketing,5810.63
2022-08-09,Outflow,Utilities,22945.49
2024-05-25,Outflow,Sales,22260.73
2023-11-09,Inflow,Utilities,11967.69
2023-10-24,Inflow,Utilities,24122.26
2023-11-15,Outflow,Sales,17742.87
2022-12-02,Outflow,Payroll,32279.55
2022-08-13,Outflow,Sales,22511.6
2024-05-20,Inflow,Sales,37367.04
2022-02-04,Outflow,Vendor Payments,20863.92
2022-07-07,Inflow,Sales,35533.56
2023-10-05,Inflow,Vendor Payments,20964.85
2024-08-20,Inflow,Marketing,22453.98
2024-08-25,Inflow,Payroll,14862.28
2023-05-09,Inflow,Utilities,16186.71
2022-11-07,Inflow,Sales,37344.13
2023-06-05,Outflow,Payroll,9164.31
2023-01-04,Outflow,Utilities,5121.87
2024-01-16,Inflow,Payroll,33259.37
2022-01-31,Outflow,Utilities,23203.36
2024-09-24,Outflow,Utilities,11600.5
2023-05-12,Inflow,Payroll,17466.29
2024-08-21,Inflow,Rent,21138.74
2022-10-25,Inflow,Vendor Payments,23807.97
2023-07-31,Inflow,Utilities,32895.73
2022-02-23,Inflow,Utilities,15955.79
2022-08-17,Inflow,Utilities,27157.17
2024-02-18,Inflow,Utilities,33440.25
2024-09-11,Inflow,Payroll,33797.81
2023-01-08,Inflow,Utilities,10393.53
2023-04-14,Inflow,Marketing,14201.87
2023-02-24,Inflow,Sales,23917.77
2023-06-16,Inflow,Utilities,35465.16
2024-09-14,Inflow,Payroll,31680.71
2023-07-16,Outflow,Utilities,23483.33
2022-03-31,Outflow,Payroll,39354.23
2023-01-04,Inflow,Utilities,17727.79
2022-01-15,Outflow,Sales,33745.29
2022-12-10,Outflow,Utilities,32791.29
2024-11-25,Inflow,Marketing,36349.12
2024-07-05,Inflow,Utilities,39510.83
2022-07-24,Inflow,Utilities,19979.16
2024-02-15,Inflow,Payroll,8066.5
2024-12-16,Inflow,Payroll,18597.55
2023-11-17,Inflow,Utilities,34199.23
2023-12-19,Outflow,Marketing,33493.43
2022-08-13,Inflow,Payroll,13638.01
2022-03-05,Inflow,Marketing,2178.08
2024-08-05,Inflow,Payroll,20540.73
2024-08-18,Outflow,Sales,19121.81
2022-11-16,Inflow,Marketing,3704.83
2022-12-23,Inflow,Sales,31857.13
2022-04-03,Inflow,Sales,11558.53
2023-11-26,Inflow,Payroll,25936.36
2023-03-10,Inflow,Marketing,4329.07
2024-04-20,Outflow,Rent,34469.92
2024-10-20,Inflow,Sales,29649.2
2024-06-16,Inflow,Sales,15720.38
2024-06-02,Inflow,Sales,25290.71
2024-02-17,Outflow,Payroll,7741.92
2023-05-07,Inflow,Payroll,39421.27
2024-12-19,Outflow,Sales,31905.49
2024-03-23,Inflow,Utilities,31620.92
2023-01-27,Inflow,Payroll,6389.19
2022-01-21,Outflow,Payroll,1004.02
2023-05-28,Inflow,Payroll,23539.24
2024-06-26,Inflow,Vendor Payments,6021.59
2023-12-16,Inflow,Marketing,31283.21
2024-08-01,Inflow,Payroll,16818.22
2022-12-16,Inflow,Vendor Payments,13742.19
2023-06-30,Inflow,Vendor Payments,3223.88
2023-08-22,Inflow,Payroll,39843.78
2022-02-01,Inflow,Utilities,38253.63
2022-09-16,Outflow,Vendor Payments,5524.4
2023-04-21,Inflow,Rent,13512.62
2024-04-04,Outflow,Vendor Payments,15814.27
2024-08-29,Inflow,Marketing,12083.0
2024-07-08,Outflow,Vendor Payments,37398.4
2022-02-02,Outflow,Payroll,28937.27
2024-06-17,Outflow,Utilities,38249.88
2023-01-23,Outflow,Sales,35017.86
2024-03-08,Inflow,Rent,30255.3
2023-04-01,Inflow,Vendor Payments,27969.59
2022-08-12,Outflow,Utilities,34686.65
2022-08-05,Inflow,Rent,27460.75
2022-06-05,Inflow,Marketing,7792.18
2024-02-28,Inflow,Vendor Payments,26030.62
2022-02-05,Inflow,Vendor Payments,20745.57
2023-09-28,Outflow,Rent,39281.22
2022-01-09,Inflow,Vendor Payments,20545.63
2024-11-29,Inflow,Vendor Payments,1826.66
2022-06-28,Outflow,Sales,10788.32
2024-08-16,Inflow,Rent,36720.06
2023-05-16,Inflow,Payroll,38505.55
2023-01-08,Outflow,Payroll,29221.39
2024-12-27,Inflow,Marketing,2557.5
2024-08-27,Outflow,Sales,1234.59
2023-05-30,Inflow,Rent,19339.92
2022-12-30,Inflow,Rent,39986.99
2024-02-16,Inflow,Sales,34811.08
2024-02-13,Inflow,Sales,37344.37
2022-11-25,Outflow,Marketing,25054.6
2024-03-04,Outflow,Payroll,34407.25
2024-08-19,Outflow,Utilities,12992.03
2023-01-05,Inflow,Rent,1386.35
2023-08-20,Outflow,Utilities,36754.55
2023-07-25,Outflow,Sales,8971.7
2024-11-27,Inflow,Rent,29220.91
2023-01-12,Outflow,Payroll,26461.0
2022-04-10,Outflow,Rent,6579.09
2024-03-26,Outflow,Utilities,8072.43
2022-04-28,Inflow,Rent,13364.18
2023-02-25,Outflow,Sales,30350.15
